HMDB_ID,compound_name,Molecular_Formula,MonoisotopicMass,smiles,inchikey
HMDB0061880,N-Acetyl-beta-alanine,C5H9NO3,131.0582431,CC(=O)NCCC(O)=O,LJLLAWRMBZNPMO-UHFFFAOYSA-N
HMDB0001104,N-Acetyl-b-glucosaminylamine,C8H16N2O5,220.1059216,CC(=O)N[C@H]1[C@H](N)O[C@H](CO)[C@@H](O)[C@@H]1O,MCGXOCXFFNKASF-FMDGEEDCSA-N
HMDB0002284,N-Acetylcadaverine,C7H16N2O,144.1262631,CC(=O)NCCCCCN,RMOIHHAKNOFHOE-UHFFFAOYSA-N
HMDB0000215,N-Acetyl-D-glucosamine,C8H15NO6,221.0899372,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,OVRNDRQMDRJTHS-RTRLPJTCSA-N
HMDB0000212,N-Acetylgalactosamine,C8H15NO6,221.0899372,CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O,OVRNDRQMDRJTHS-CBQIKETKSA-N
HMDB0006029,N-Acetylglutamine,C7H12N2O4,188.0797069,CC(=O)N[C@@H](CCC(N)=O)C(O)=O,KSMRODHGGIIXDV-YFKPBYRVSA-N
HMDB0013253,N-Acetylhistamine,C7H11N3O,153.090212,CC(=O)NCCC1=CN=CN1,XJWPISBUKWZALE-UHFFFAOYSA-N
HMDB0032055,N-Acetylhistidine,C8H11N3O3,197.0800412,CC(=O)N[C@@H](CC1=CNC=N1)C(O)=O,KBOJOGQFRVVWBH-ZETCQYMHSA-N
HMDB0061684,N-Acetylisoleucine,C8H15NO3,173.1051933,CC[C@H](C)[C@H](NC(C)=O)C(O)=O,JDTWZSUNGHMMJM-FSPLSTOPSA-N
HMDB0240342,N-Acetylkynurenine,C12H14N2O4,250.0953569,CC(=O)N[C@@H](CC(=O)C1=C(N)C=CC=C1)C(O)=O,PPIMFXHQDQRWGJ-JTQLQIEISA-N
HMDB0000766,N-Acetyl-L-alanine,C5H9NO3,131.0582431,C[C@H](NC(C)=O)C(O)=O,KTHDTJVBEPMMGL-VKHMYHEASA-N
HMDB0000812,N-Acetyl-L-aspartic_acid,C6H9NO5,175.0480724,CC(=O)N[C@@H](CC(O)=O)C(O)=O,OTCCIMWXFLJLIA-BYPYZUCNSA-N
HMDB0011756,N-Acetylleucine,C8H15NO3,173.1051933,CC(C)C[C@H](NC(C)=O)C(O)=O,WXNXCEHXYPACJF-ZETCQYMHSA-N
HMDB0001138,N-Acetyl-L-glutamic_acid,C7H11NO5,189.0637225,CC(=O)N[C@@H](CCC(O)=O)C(O)=O,RFMMMVDNIPUKGG-YFKPBYRVSA-N
HMDB0011745,N-Acetyl-L-methionine,C7H13NO3S,191.0616143,CSCC[C@H](NC(C)=O)C(O)=O,XUYPXLNMDZIRQH-LURJTMIESA-N
HMDB0000512,N-Acetyl-L-phenylalanine,C11H13NO3,207.0895433,CC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,CBQJSKKFNMDLON-JTQLQIEISA-N
HMDB0000866,N-Acetyl-L-tyrosine,C11H13NO4,223.0844579,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,CAHKINHBCWCHCF-JTQLQIEISA-N
HMDB0001129,N-Acetylmannosamine,C8H15NO6,221.0899372,CC(=O)N[C@@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,OVRNDRQMDRJTHS-OZRXBMAMSA-N
HMDB0240343,N-Acetylmethionine_sulfoxide,C7H13NO4S,207.0565289,CC(=O)N[C@@H](CCS(C)=O)C(O)=O,NPIMMZJBURSMON-YLTHGKPTSA-N
HMDB0060493,N-Acetylmuramate,C11H19NO8,293.1110666,[H][C@](C)(O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO)OC([H])(O)[C@]1([H])N=C(C)O)C(O)=O,MNLRQHMNZILYPY-MKFCKLDKSA-N
HMDB0000230,N-Acetylneuraminic_acid,C11H19NO9,309.1059812,[H][C@]1(O[C@@](O)(C[C@H](O)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,SQVRNKJHWKZAKO-PFQGKNLYSA-N
HMDB0094701,N-Acetylproline,C7H11NO3,157.0738932,[H][C@]1(CCCN1C(C)=O)C(O)=O,GNMSLDIYJOSUSW-LURJTMIESA-N
HMDB0002064,N-Acetylputrescine,C6H14N2O,130.1106131,CC(=O)NCCCCN,KLZGKIDSEJWEDW-UHFFFAOYSA-N
HMDB0002931,N-Acetylserine,C5H9NO4,147.0531578,CC(=O)N[C@@H](CO)C(O)=O,JJIHLJJYMXLCOY-BYPYZUCNSA-N
HMDB0001238,N-Acetylserotonin,C12H14N2O2,218.1055277,CC(=O)NCCC1=CNC2=C1C=C(O)C=C2,MVAWJSIDNICKHF-UHFFFAOYSA-N
HMDB0240253,N-Acetyltaurine,C4H9NO4S,167.0252288,CC(=O)NCCS(O)(=O)=O,CXJAAWRLVGAKDV-UHFFFAOYSA-N
HMDB0062557,N-Acetylthreonine,C6H11NO4,161.0688078,C[C@@H](O)[C@H](NC(C)=O)C(O)=O,PEDXUVCGOLSNLQ-WUJLRWPWSA-N
HMDB0013713,N-Acetyltryptophan,C13H14N2O3,246.1004423,CC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,DZTHIGRZJZPRDV-LBPRGKRZSA-N
HMDB0011757,N-Acetylvaline,C7H13NO3,159.0895433,CC(C)[C@H](NC(C)=O)C(O)=O,IHYJTAOFMMMOPX-LURJTMIESA-N
HMDB0000856,N-alpha-Acetyl-L-citrulline,C8H15N3O4,217.106256,CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,WMQMIOYQXNRROC-LURJTMIESA-N
HMDB0000446,N-alpha-Acetyl-L-lysine,C8H16N2O3,188.1160924,CC(=O)N[C@@H](CCCCN)C(O)=O,VEYYWZRYIYDQJM-ZETCQYMHSA-N
HMDB0000808,N-Butyrylglycine,C6H11NO3,145.0738932,CCCC(=O)NCC(O)=O,WPSSBBPLVMTKRN-UHFFFAOYSA-N
HMDB0012265,N-Carbamoylsarcosine,C4H8N2O3,132.0534921,CN(CC(O)=O)C(O)=N,SREKYKXYSQMOIB-UHFFFAOYSA-N
HMDB0002201,N-Carboxyethyl-g-aminobutyric_acid,C7H13NO4,175.0844579,OC(=O)CCCNCCC(O)=O,SRGQUICKDUQCKO-UHFFFAOYSA-N
HMDB0031450,N-Decane,C10H22,142.1721507,CCCCCCCCCC,DIOQZVSQGTUSAI-UHFFFAOYSA-N
HMDB0031444,N-Dodecane,C12H26,170.2034508,CCCCCCCCCCCC,SNRUBQQJIBEYMU-UHFFFAOYSA-N
HMDB0000845,Neopterin,C9H11N5O4,253.0811038,NC1=NC2=C(N=C(C=N2)C(O)C(O)CO)C(=O)N1,BMQYVXCPAOLZOK-UHFFFAOYSA-N
HMDB0001015,N-Formyl-L-methionine,C6H11NO3S,177.0459642,CSCC[C@H](NC=O)C(O)=O,PYUSHNKNPOHWEZ-YFKPBYRVSA-N
HMDB0240317,N-Formylphenylalanine,C10H11NO3,193.0738932,OC(=O)[C@H](CC1=CC=CC=C1)NC=O,NSTPXGARCQOSAU-VIFPVBQESA-N
HMDB0029147,N-gamma-Glutamylglutamine,C10H17N3O6,275.1117353,N[C@@H](CCC(=O)NC(=O)CC[C@H](N)C(O)=O)C(O)=O,FCWNOQOVMGNKNG-WDSKDSINSA-N
HMDB0001406,Niacinamide,C6H6N2O,122.0480128,NC(=O)C1=CC=CN=C1,DFPAKSUCGFBDDF-UHFFFAOYSA-N
HMDB0000855,Nicotinamide_riboside,C11H15N2O5,255.097548,NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,JLEBZPBDRKPWTD-TURQNECASA-O
HMDB0001488,Nicotinic_acid,C6H5NO2,123.0320284,OC(=O)C1=CN=CC=C1,PVNIIMVLHYAWGP-UHFFFAOYSA-N
HMDB0006809,Nicotinic_acid_ribonucleoside,C11H14NO6,256.0815636,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)[N+]1=CC=CC(=C1)C(O)=O,PUEDDPCUCPRQNY-ZYUZMQFOSA-O
HMDB0094692,N-Methylalanine,C4H9NO2,103.0633285,[H][C@@](C)(NC)C(O)=O,GDFAOVXKHJXLEI-VKHMYHEASA-N
HMDB0003646,N-Methylhydantoin,C4H6N2O2,114.0429274,CN1CC(=O)NC1=O,RHYBFKMFHLPQPH-UHFFFAOYSA-N
HMDB0062660,N-methyl-L-glutamic_Acid,C6H11NO4,161.0688078,CN[C@@H](CCC(O)=O)C(O)=O,XLBVNMSMFQMKEY-BYPYZUCNSA-N
HMDB0094696,N-Methyl-L-proline,C6H11NO2,129.0789786,CN1CCC[C@H]1C(O)=O,CWLQUGTUXBXTLF-YFKPBYRVSA-N
HMDB0029224,N-methylphenylalanine,C10H13NO2,179.0946287,CNC(CC1=CC=CC=C1)C(O)=O,SCIFESDRCALIIM-UHFFFAOYSA-N
HMDB0094674,N-Octyl_phenyl_ketone,C15H22O,218.1670653,CCCCCCCCC(=O)C1=CC=CC=C1,PFUPABFCHVRLLY-UHFFFAOYSA-N
HMDB0000819,Normetanephrine,C9H13NO3,183.0895433,COC1=CC(=CC=C1O)C(O)CN,YNYAYWLBAHXHLL-UHFFFAOYSA-N
HMDB0013716,Norvaline,C5H11NO2,117.0789786,CCC[C@@H](N)C(O)=O,SNDPXSYFESPGGJ-SCSAIBSYSA-N
HMDB0059772,N-Phenylacetylglutamic_acid,C13H15NO5,265.0950226,OC(=O)CC[C@H](NC(=O)CC1=CC=CC=C1)C(O)=O,PTSRBZOZSRJCKX-JTQLQIEISA-N
HMDB0002372,N-Phenylacetylphenylalanine,C17H17NO3,283.1208434,OC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CC1=CC=CC=C1,LIIPHJDKZNTNII-HNNXBMFYSA-N
HMDB0094698,N-Propionylalanine,C6H11NO3,145.0738932,[H][C@@](C)(N=C(O)CC)C(O)=O,INPGLFHHFHOGRM-BYPYZUCNSA-N
HMDB0094704,N-Propionylmethionine,C8H15NO3S,205.0772643,[H][C@@](CCSC)(N=C(O)CC)C(O)=O,RBAAEQRITQHPJM-LURJTMIESA-N
HMDB0000467,Nutriacholic_acid,C24H38O4,390.2770097,[H][C@@]12CCC([C@@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C(=O)C[C@]2([H])C[C@H](O)CC[C@]12C,DXOCDBGWDZAYRQ-QPVZPPSOSA-N
HMDB0034146,Octadecanamide,C18H37NO,283.2875148,CCCCCCCCCCCCCCCCCC(N)=O,LYRFLYHAGKPMFH-UHFFFAOYSA-N
HMDB0033721,Octadecane,C18H38,254.2973512,CCCCCCCCCCCCCCCCCC,RZJRJXONCZWCBN-UHFFFAOYSA-N
HMDB0002350,Octadecanol,C18H38O,270.2922658,CCCCCCCCCCCCCCCCCCO,GLDOVTGHNKAZLK-UHFFFAOYSA-N
HMDB0094680,Octaethylene_glycol,C16H34O9,370.2202827,OCCOCCOCCOCCOCCOCCOCCOCCO,GLZWNFNQMJAZGY-UHFFFAOYSA-N
HMDB0001140,Octanal,C8H16O,128.1201151,CCCCCCCC=O,NUJGJRNETVAIRJ-UHFFFAOYSA-N
HMDB0001485,Octane,C8H18,114.1408506,CCCCCCCC,TVMXDCGIABBOFY-UHFFFAOYSA-N
HMDB0001183,Octanol,C8H18O,130.1357652,CCCCCCCCO,KBPLFHHGFOOTCA-UHFFFAOYSA-N
HMDB0038602,Octyl_acetate,C10H20O2,172.1463299,CCCCCCCCOC(C)=O,YLYBTZIQSIBWLI-UHFFFAOYSA-N
HMDB0034136,Octyl_butanoate,C12H24O2,200.17763,CCCCCCCCOC(=O)CCC,PWLNAUNEAKQYLH-UHFFFAOYSA-N
HMDB0000224,O-Phosphoethanolamine,C2H8NO4P,141.0190944,NCCOP(O)(O)=O,SUHOOTKUPISOBE-UHFFFAOYSA-N
HMDB0000214,Ornithine,C5H12N2O2,132.0898776,NCCC[C@H](N)C(O)=O,AHLPHDHHMVZTML-BYPYZUCNSA-N
HMDB0000226,Orotic_acid,C5H4N2O4,156.0171066,OC(=O)C1=CC(=O)NC(=O)N1,PXQPEWDEAKTCGB-UHFFFAOYSA-N
HMDB0000669,ortho-Hydroxyphenylacetic_acid,C8H8O3,152.0473441,OC(=O)CC1=C(O)C=CC=C1,CCVYRRGZDBSHFU-UHFFFAOYSA-N
HMDB0006050,o-Tyrosine,C9H11NO3,181.0738932,NC(CC1=CC=CC=C1O)C(O)=O,WRFPVMFCRNYQNR-UHFFFAOYSA-N
HMDB0000223,Oxalacetic_acid,C4H4O5,132.0058732,O=C(O)CC(=O)C(=O)O,KHPXUQMNIQBQEV-UHFFFAOYSA-N
HMDB0002329,Oxalic_acid,C2H2O4,89.99530854,OC(=O)C(O)=O,MUBZPKHOEPUJKR-UHFFFAOYSA-N
HMDB0003974,Oxalosuccinic_acid,C6H6O7,190.0113525,O=C(O)C[C@H](C(=O)O)C(=O)C(=O)O,UFSCUAXLTRFIDC-REOHCLBHSA-N
HMDB0000225,Oxoadipic_acid,C6H8O5,160.0371734,O=C(O)CCCC(=O)C(=O)O,FGSBNBBHOZHUBO-UHFFFAOYSA-N
HMDB0000208,Oxoglutaric_acid,C5H6O5,146.0215233,OC(=O)CCC(=O)C(O)=O,KPGXRSRHYNQIFN-UHFFFAOYSA-N
HMDB0001392,p-Aminobenzoic_acid,C7H7NO2,137.0476785,NC1=CC=C(C=C1)C(O)=O,ALYNCZNDIQEVRV-UHFFFAOYSA-N
HMDB0029937,Panose,C18H32O16,504.1690349,OCC1OC(OCC2OC(OC3C(O)C(O)C(O)OC3CO)C(O)C(O)C2O)C(O)C(O)C1O,OWEGMIWEEQEYGQ-UHFFFAOYSA-N
HMDB0004231,Panthenol,C9H19NO4,205.1314081,CC(C)(CO)[C@@H](O)C(=O)NCCCO,SNPLKNRPJHDVJA-ZETCQYMHSA-N
HMDB0000210,Pantothenic_acid,C9H17NO5,219.1106726,CC(C)(CO)[C@@H](O)C(=O)NCCC(O)=O,GHOKWGTUZJEAQD-ZETCQYMHSA-N
HMDB0059911,Paracetamol_sulfate,C8H9NO5S,231.0201434,CC(=O)NC1=CC=C(OS(O)(=O)=O)C=C1,IGTYILLPRJOVFY-UHFFFAOYSA-N
HMDB0001860,Paraxanthine,C7H8N4O2,180.0647255,CN1C=NC2=C1C(=O)N(C)C(=O)N2,QUNWUDVFRNGTCO-UHFFFAOYSA-N
HMDB0003363,Pectic_acid,C6H10O7,194.0426527,O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,AEMOLEFTQBMNLQ-BKBMJHBISA-N
HMDB0006344,Phenylacetylglutamine,C13H16N2O4,264.111007,NC(=O)CC[C@H](NC(=O)CC1=CC=CC=C1)C(O)=O,JFLIEFSWGNOPJJ-JTQLQIEISA-N
HMDB0028988,Phenylalanylalanine,C12H16N2O3,236.1160924,C[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O,MIDZLCFIAINOQN-WPRPVWTQSA-N
HMDB0028991,Phenylalanylaspartic_acid,C13H16N2O5,280.1059216,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(O)=O)C(O)=O,HWMGTNOVUDIKRE-UWVGGRQHSA-N
HMDB0028994,Phenylalanylglutamic_acid,C14H18N2O5,294.1215717,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,JXWLMUIXUXLIJR-QWRGUYRKSA-N
HMDB0028995,Phenylalanylglycine,C11H14N2O3,222.1004423,N[C@@H](CC1=CC=CC=C1)C(=O)NCC(O)=O,GLUBLISJVJFHQS-VIFPVBQESA-N
HMDB0028998,Phenylalanylisoleucine,C15H22N2O3,278.1630426,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O,JWBLQDDHSDGEGR-DRZSPHRISA-N
HMDB0029001,Phenylalanylmethionine,C14H20N2O3S,296.1194635,CSCC[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O,PYOHODCEOHCZBM-RYUDHWBXSA-N
HMDB0013302,Phenylalanylphenylalanine,C18H20N2O3,312.1473925,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,GKZIWHRNKRBEOH-HOTGVXAUSA-N
HMDB0011177,Phenylalanylproline,C14H18N2O3,262.1317424,N[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(O)=O,WEQJQNWXCSUVMA-RYUDHWBXSA-N
HMDB0029004,Phenylalanylserine,C12H16N2O4,252.111007,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CO)C(O)=O,ROHDXJUFQVRDAV-UWVGGRQHSA-N
HMDB0029005,Phenylalanylthreonine,C13H18N2O4,266.1266571,C[C@@H](O)[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O,NYQBYASWHVRESG-MIMYLULJSA-N
HMDB0029006,Phenylalanyltryptophan,C20H21N3O3,351.1582915,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,JMCOUWKXLXDERB-WMZOPIPTSA-N
HMDB0029007,Phenylalanyltyrosine,C18H20N2O4,328.1423071,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,FSXRLASFHBWESK-HOTGVXAUSA-N
HMDB0029008,Phenylalanylvaline,C14H20N2O3,264.1473925,CC(C)[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O,IEHDJWSAXBGJIP-RYUDHWBXSA-N
HMDB0012275,Phenylethylamine,C8H11N,121.0891494,NCCC1=CC=CC=C1,BHHGXPLMPWCGHP-UHFFFAOYSA-N
HMDB0061916,Phenylglyoxal,C8H6O2,134.0367794,O=CC(=O)C1=CC=CC=C1,OJUGVDODNPJEEC-UHFFFAOYSA-N
HMDB0000748_,Phenyllactate,C9H10O3,166.063,C1=CC=C(C=C1)C[C@H](C(=O)O)O,VOXXWSYKYCBWHO-MRVPVSSYSA-N
HMDB0000779,Phenyllactic_acid,C9H10O3,166.0629942,OC(CC1=CC=CC=C1)C(O)=O,VOXXWSYKYCBWHO-UHFFFAOYSA-N
HMDB0000860,Phenylpropionylglycine,C11H13NO3,207.0895433,OC(=O)CNC(=O)CCC1=CC=CC=C1,YEIQSAXUPKPPBN-UHFFFAOYSA-N
HMDB0000205,Phenylpyruvic_acid,C9H8O3,164.0473441,OC(=O)C(=O)CC1=CC=CC=C1,BTNMPGBKDVTSJY-UHFFFAOYSA-N
HMDB0001429,Phosphate,H3O4P,97.97689521,OP(O)(O)=O,NBIIXXVUZAFLBC-UHFFFAOYSA-N
HMDB0001565,Phosphorylcholine,C5H15NO4P,184.073321,C[N+](C)(C)CCOP(O)(O)=O,YHHSONZFOIEMCP-UHFFFAOYSA-O
HMDB0002107,Phthalic_acid,C8H6O4,166.0266087,OC(=O)C1=CC=CC=C1C(O)=O,XNGIFLGASWRNHJ-UHFFFAOYSA-N
HMDB0000822,p-Hydroxymandelic_acid,C8H8O4,168.0422587,OC(C(O)=O)C1=CC=C(O)C=C1,YHXHKYRQLYQUIH-UHFFFAOYSA-N
HMDB0000020,p-Hydroxyphenylacetic_acid,C8H8O3,152.0473441,OC(=O)CC1=CC=C(O)C=C1,XQXPVVBIMDBYFF-UHFFFAOYSA-N
HMDB0002243,Picolinic_acid,C6H5NO2,123.0320284,OC(=O)C1=CC=CC=N1,SIOXPEMLGUPBBT-UHFFFAOYSA-N
HMDB0000857,Pimelic_acid,C7H12O4,160.0735589,OC(=O)CCCCCC(O)=O,WLJVNTCWHIRURA-UHFFFAOYSA-N
HMDB0004988,Pi-Methylimidazoleacetic_acid,C6H8N2O2,140.0585775,CN1C=NC=C1CC(O)=O,UJCGYTCAMOHYCG-UHFFFAOYSA-N
HMDB0000070,Pipecolic_acid,C6H11NO2,129.0789786,OC(=O)C1CCCCN1,HXEACLLIILLPRG-UHFFFAOYSA-N
HMDB0034301,Piperidine,C5H11N,85.08914935,C1CCNCC1,NQRYJNQNLNOLGT-UHFFFAOYSA-N
HMDB0000774,Pregnenolone_sulfate,C21H32O5S,396.1970451,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2CC(CC[C@]12C)OS(O)(=O)=O,DIJBBUIOWGGQOP-OZIWPBGVSA-N
HMDB0004827,Proline_betaine,C7H13NO2,143.0946287,C[N+]1(C)CCC[C@H]1C([O-])=O,CMUNUTVVOOHQPW-LURJTMIESA-N
HMDB0029010,Prolyl-Alanine,C8H14N2O3,186.1004423,CC(NC(=O)C1CCCN1)C(O)=O,FELJDCNGZFDUNR-UHFFFAOYSA-N
HMDB0011178,Prolylglycine,C7H12N2O3,172.0847922,OC(=O)CNC(=O)[C@@H]1CCCN1,RNKSNIBMTUYWSH-YFKPBYRVSA-N
HMDB0011179,Prolylphenylalanine,C14H18N2O3,262.1317424,OC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]1CCCN1,IWIANZLCJVYEFX-RYUDHWBXSA-N
HMDB0029026,Prolyl-Serine,C8H14N2O4,202.0953569,OCC(NC(=O)C1CCCN1)C(O)=O,AFWBWPCXSWUCLB-UHFFFAOYSA-N
HMDB0029028,Prolyl-Tryptophan,C16H19N3O3,301.1426415,OC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C1CCCN1,UEKYKRQIAQHOOZ-UHFFFAOYSA-N
HMDB0003366,Propanal,C3H6O,58.04186481,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N
HMDB0000237,Propionic_acid,C3H6O2,74.03677943,CCC(=O)O,XBDQKXXYIPTUBI-UHFFFAOYSA-N
HMDB0001275,Propionyl-CoA,C24H40N7O17P3S,823.1414231,CCC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,QAQREVBBADEHPA-IEXPHMLFSA-N
HMDB0000783,Propionylglycine,C5H9NO3,131.0582431,CCC(=O)NCC(O)=O,WOMAZEJKVZLLFE-UHFFFAOYSA-N
HMDB0001881,Propylene_glycol,C3H8O2,76.0524295,C[C@@H](O)CO,DNIAPMSPPWPWGF-GSVOUGTGSA-N
HMDB0000767,Pseudouridine,C9H12N2O6,244.0695361,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)C1=CNC(=O)NC1=O,PTJWIQPHWPFNBW-GBNDHIKLSA-N
HMDB0000802,Pterin,C6H5N5O,163.0494098,NC1=NC2=NC=CN=C2C(=O)N1,HNXQXTQTPAJEJL-UHFFFAOYSA-N
HMDB0001414,Putrescine,C4H12N2,88.10004838,NCCCCN,KIDHWZJUCRJVML-UHFFFAOYSA-N
HMDB0001545,Pyridoxal,C8H9NO3,167.0582431,CC1=NC=C(CO)C(C=O)=C1O,RADKZDMFGJYCBB-UHFFFAOYSA-N
HMDB0001431,Pyridoxamine,C8H12N2O2,168.0898776,CC1=C(O)C(CN)=C(CO)C=N1,NHZMQXZHNVQTQA-UHFFFAOYSA-N
HMDB0000239,Pyridoxine,C8H11NO3,169.0738932,CC1=C(O)C(CO)=C(CO)C=N1,LXNHXLLTXMVWPM-UHFFFAOYSA-N
HMDB0003361,Pyrimidine,C4H4N2,80.03744813,C1=CN=CN=C1,CZPWVGJYEJSRLH-UHFFFAOYSA-N
HMDB0000267,Pyroglutamic_acid,C5H7NO3,129.0425931,OC(=O)[C@@H]1CCC(=O)N1,ODHCTXKNWHHXJC-VKHMYHEASA-N
HMDB0062558,Pyroglutamine,C5H8N2O2,128.0585775,N[C@H]1CCC(=O)NC1=O,NPWMTBZSRRLQNJ-VKHMYHEASA-N
HMDB0061890,Pyroglutamylglycine,C7H10N2O4,186.0640568,NC(C(O)=O)C(=O)C1CCC(O)=N1,MGEFGYONNZYSPY-UHFFFAOYSA-N
HMDB0094651,Pyroglutamylvaline,C10H16N2O4,228.111007,CC(C)[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(O)=O,DTSWLLBBGHRXQH-XPUUQOCRSA-N
HMDB0039229,Pyro-L-glutaminyl-L-glutamine,C10H15N3O5,257.1011706,NC(=O)CC[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(O)=O,ILAITOFTZJRIFJ-WDSKDSINSA-N
HMDB0033143,Pyrraline,C12H18N2O4,254.1266571,NC(CCCCN1C(CO)=CC=C1C=O)C(O)=O,VTYFITADLSVOAS-UHFFFAOYSA-N
HMDB0035924,Pyrrole,C4H5N,67.04219916,N1C=CC=C1,KAESVJOAVNADME-UHFFFAOYSA-N
HMDB0004230,Pyrrole-2-carboxylic_acid,C5H5NO2,111.0320284,OC(=O)C1=CC=CN1,WRHZVMBBRYBTKZ-UHFFFAOYSA-N
HMDB0000243,Pyruvate,C3H3O3-,87.00821895,CC(=O)C(=O)[O-],LCTONWCANYUPML-UHFFFAOYSA-M
HMDB0003072,Quinic_acid,C7H12O6,192.0633881,O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1O)C(O)=O,AAWZDTNXLSGCEK-WYWMIBKRSA-N
HMDB0000232,Quinolinic_acid,C7H5NO4,167.0218576,OC(=O)C1=CC=CN=C1C(O)=O,GJAWHXHKYYXBSV-UHFFFAOYSA-N
HMDB0001358_,Retinal,C20H28O,284.214,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C,NCYCYZXNIZJOKI-OVSJKPMPSA-N
HMDB0000305_,Retinol,C20H30O,286.2297,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,FPIPGXGPPPQFEQ-OVSJKPMPSA-N
HMDB0000305_,Retinol-(cellular-retinol-binding-protein),C20H30O,286.2297,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,FPIPGXGPPPQFEQ-OVSJKPMPSA-N
HMDB0010340,Retinyl_beta-glucuronide,C26H38O7,462.2617536,O[C@@H]1[C@@H](O)[C@H](OC\C=C(\C)/C=C/C=C(/C)\C=C\C2=C(C)CCCC2(C)C)O[C@H](C(O)=O)[C@H]1O,IYHVRAMISWFIRU-GMBUFXMQSA-N
HMDB0000849,Rhamnose,C6H12O5,164.0684735,C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,SHZGCJCMOBCMKK-JFNONXLTSA-N
HMDB0000508,Ribitol,C5H12O5,152.0684735,OC[C@H](O)[C@H](O)[C@H](O)CO,HEBKCHPVOIAQTA-ZXFHETKHSA-N
HMDB0000244,Riboflavin,C17H20N4O6,376.1382844,CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1,AUNGANRZJHBGPY-SCRDCRAPSA-N
HMDB0000867,Ribonic_acid,C5H10O6,166.047738,OC[C@@H](O)[C@@H](O)[C@@H](O)C(O)=O,QXKAIJAYHKCRRA-BXXZVTAOSA-N
HMDB0000884,Ribothymidine,C10H14N2O6,258.0851862,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O,DWRXFEITVBNRMK-JXOAFFINSA-N
HMDB0000279,Saccharopine,C11H20N2O6,276.1321364,N[C@@H](CCCCN[C@@H](CCC(O)=O)C(O)=O)C(O)=O,ZDGJAHTZVHVLOT-YUMQZZPRSA-N
